user_id,city,age_group,user_type,orders_per_month,avg_order_value_inr,delivery_time_min,campaign_exposed,discount_used,zepto_pass_member,order_category,repeat_purchase
1962,Mumbai,25-34,Returning,6,219.05,8.93,Referral,1,1,Grocery,0
1963,Delhi,18-24,Returning,8,388.62,9.62,Zepto Pass,0,0,Snacks,1
1964,Delhi,25-34,Returning,9,559.61,10.35,Zepto Pass,1,0,Personal Care,1
1965,Chennai,18-24,Returning,8,521.47,6.8,Referral,0,1,Grocery,1
1966,Mumbai,18-24,New,6,561.87,7.26,Influencer,0,0,Private Label,1
1967,Mumbai,18-24,New,4,343.94,7.43,Festival Offer,1,1,Private Label,0
1968,Surat,18-24,New,11,284.5,11.71,Zepto Pass,0,0,Private Label,1
1969,Mumbai,35-44,New,5,690.73,9.75,Influencer,1,0,Private Label,1
1970,Mumbai,35-44,New,12,445.77,9.89,Referral,0,0,Snacks,1
1971,Mumbai,25-34,New,8,226.52,10.49,Festival Offer,1,1,Private Label,1
1972,Chennai,18-24,Returning,4,727.25,7.23,Uncle Ji,1,0,Snacks,1
1973,Bangalore,18-24,Returning,2,409.2,5.74,Referral,1,1,Snacks,1
1974,Surat,18-24,New,5,120,8.71,Uncle Ji,0,1,Personal Care,1
1975,Delhi,18-24,New,8,594.54,10.15,Referral,0,0,Private Label,1
1976,Mumbai,35-44,Returning,3,142.76,8.5,Influencer,0,0,Household,1
1977,Jaipur,18-24,New,5,454.61,6.75,Festival Offer,1,1,Private Label,1
1978,Bangalore,25-34,New,10,521.09,7.44,Influencer,0,0,Household,1
1979,Bangalore,18-24,New,3,501.77,7.03,Festival Offer,1,1,Private Label,1
1980,Delhi,18-24,Returning,3,606.73,7.88,Referral,0,1,Snacks,1
1981,Chennai,25-34,Returning,8,542.06,7.06,Uncle Ji,1,0,Private Label,1
1982,Hyderabad,25-34,Returning,1,642.8,9.02,Referral,1,0,Private Label,1
1983,Hyderabad,18-24,Returning,9,408.84,7.98,Uncle Ji,1,0,Private Label,1
1984,Bangalore,18-24,Returning,7,370.37,9.75,Influencer,1,0,Private Label,0
1985,Pune,25-34,Returning,2,378.4,7.34,Meme Marketing,1,0,Personal Care,0
1986,Pune,18-24,Returning,8,584.84,9.18,Zepto Pass,1,1,Personal Care,1
1987,Delhi,18-24,Returning,6,343.27,8.74,Influencer,1,1,Snacks,1
1988,Hyderabad,45+,New,7,521.69,9.39,Referral,1,1,Snacks,0
1989,Bangalore,25-34,New,9,316.81,9.61,Referral,1,1,Household,1
1990,Chennai,25-34,Returning,8,318.98,9.77,Uncle Ji,1,0,Snacks,0
1991,Hyderabad,25-34,Returning,9,562.11,10.05,Zepto Pass,1,0,Personal Care,1
1992,Bangalore,25-34,Returning,5,472.4,9.61,Festival Offer,0,0,Snacks,1
1993,Bangalore,25-34,Returning,8,160.84,9.25,Influencer,1,0,Household,1
1994,Mumbai,25-34,Returning,7,317.54,7.8,Zepto Pass,0,0,Household,0
1995,Chennai,35-44,New,9,120,10.08,Zepto Pass,1,0,Personal Care,0
1996,Mumbai,18-24,Returning,5,374.94,7.75,Influencer,1,1,Snacks,0
1997,Delhi,25-34,Returning,7,387.19,8.36,Uncle Ji,1,1,Household,0
1998,Mumbai,25-34,Returning,3,363.12,7.51,Festival Offer,1,0,Snacks,1
1999,Jaipur,35-44,Returning,8,564.78,7.48,Uncle Ji,1,1,Snacks,1
2000,Mumbai,25-34,Returning,5,469.57,8.32,Uncle Ji,0,1,Personal Care,0
2001,Jaipur,25-34,New,6,715.9,8.45,Meme Marketing,0,0,Personal Care,0
2002,Hyderabad,18-24,Returning,7,484.09,7.58,Zepto Pass,1,0,Snacks,0
2003,Pune,25-34,New,5,486.3,8.83,Meme Marketing,1,1,Private Label,1
2004,Surat,18-24,Returning,9,452.64,9.04,Uncle Ji,1,1,Private Label,0
2005,Surat,25-34,Returning,6,387.72,7.98,Festival Offer,0,1,Grocery,0
2006,Bangalore,18-24,Returning,6,342.04,12.23,Influencer,0,0,Grocery,0
2007,Surat,25-34,Returning,7,391.8,9.3,Zepto Pass,1,0,Grocery,1
2008,Jaipur,18-24,Returning,6,397.31,8.98,Influencer,1,0,Personal Care,1
2009,Chennai,25-34,Returning,3,408.69,7.79,Referral,0,1,Snacks,1
2010,Mumbai,35-44,New,8,496.32,9.01,Zepto Pass,1,0,Household,1
2011,Jaipur,18-24,Returning,9,456.01,9.16,Influencer,0,0,Snacks,0
2012,Chennai,25-34,Returning,11,357.97,8.79,Uncle Ji,0,0,Snacks,0
2013,Pune,25-34,Returning,2,331.42,10.93,Meme Marketing,0,0,Grocery,1
2014,Surat,18-24,New,3,446.91,6.25,Influencer,1,0,Snacks,1
2015,Pune,35-44,Returning,6,308.79,8.23,Festival Offer,1,1,Grocery,1
2016,Surat,18-24,Returning,4,368.77,9.87,Referral,0,0,Snacks,0
2017,Mumbai,25-34,New,7,356.24,7.46,Uncle Ji,0,0,Household,0
2018,Delhi,25-34,New,7,711.13,6.48,Referral,1,0,Private Label,1
2019,Mumbai,25-34,New,4,267.1,8.02,Festival Offer,1,1,Private Label,1
2020,Hyderabad,25-34,Returning,5,324.88,10.37,Festival Offer,0,0,Personal Care,1
2021,Jaipur,18-24,Returning,4,353.33,7.49,Meme Marketing,0,0,Household,0
2022,Bangalore,18-24,Returning,6,365.76,8.27,Referral,0,1,Snacks,1
2023,Delhi,35-44,New,7,539.98,9.43,Festival Offer,0,0,Household,1
2024,Mumbai,25-34,Returning,5,389.47,7.93,Influencer,1,0,Snacks,1
2025,Chennai,35-44,New,4,261.1,8.14,Festival Offer,1,1,Household,1
2026,Delhi,35-44,Returning,6,591.71,7.82,Festival Offer,1,0,Household,1
2027,Jaipur,35-44,Returning,10,451.64,7.95,Influencer,1,0,Private Label,0
2028,Surat,25-34,New,9,470.46,7.06,Uncle Ji,1,1,Household,0
2029,Delhi,25-34,Returning,5,498.1,8.41,Meme Marketing,1,1,Personal Care,0
2030,Surat,35-44,New,4,272.16,10.4,Meme Marketing,0,1,Snacks,1
2031,Jaipur,25-34,Returning,5,419.17,11.17,Zepto Pass,0,0,Grocery,1
2032,Mumbai,18-24,Returning,6,518.55,10.67,Zepto Pass,1,0,Household,1
2033,Jaipur,35-44,Returning,5,343.17,9.01,Influencer,0,1,Grocery,0
2034,Delhi,35-44,New,6,456.8,11.29,Festival Offer,0,0,Private Label,1
2035,Chennai,25-34,New,4,485.22,12.25,Referral,1,0,Grocery,0
2036,Pune,18-24,Returning,10,244.81,9.07,Festival Offer,0,1,Personal Care,0
2037,Delhi,25-34,New,10,296.11,7.31,Festival Offer,1,0,Personal Care,0
2038,Jaipur,35-44,Returning,9,145.83,10.77,Referral,0,1,Private Label,0
2039,Pune,45+,Returning,2,447.21,6.99,Uncle Ji,1,0,Personal Care,1
2040,Jaipur,18-24,New,8,646.2,7.47,Meme Marketing,0,0,Snacks,0
2041,Chennai,18-24,New,8,336.94,5.68,Influencer,1,1,Personal Care,0
2042,Jaipur,35-44,Returning,13,396.88,9.89,Referral,0,0,Household,1
2043,Mumbai,25-34,Returning,3,541.6,5.33,Zepto Pass,1,1,Personal Care,1
2044,Bangalore,25-34,Returning,4,451.91,10.29,Influencer,1,0,Snacks,0
2045,Surat,45+,Returning,7,303.16,11.51,Uncle Ji,0,0,Private Label,0
2046,Surat,18-24,Returning,5,603.16,11.39,Influencer,0,0,Personal Care,0
2047,Delhi,25-34,New,7,443.68,6.9,Referral,0,0,Snacks,1
2048,Bangalore,18-24,Returning,6,392.13,6,Uncle Ji,1,1,Household,1
2049,Jaipur,25-34,Returning,3,402.07,7.84,Festival Offer,1,1,Grocery,1
2050,Chennai,35-44,New,8,490.9,10.12,Zepto Pass,0,1,Grocery,0
2051,Delhi,25-34,New,13,346.39,10.61,Zepto Pass,1,1,Private Label,1
2052,Jaipur,45+,New,9,608.59,9.8,Referral,1,1,Private Label,1
2053,Pune,25-34,New,8,571.04,9.59,Uncle Ji,0,0,Grocery,0
2054,Hyderabad,25-34,Returning,7,421.02,12.34,Zepto Pass,1,0,Grocery,1
2055,Jaipur,18-24,Returning,5,427.39,8.08,Uncle Ji,1,1,Private Label,1
2056,Bangalore,25-34,New,9,318.47,7.63,Influencer,1,0,Grocery,1
2057,Delhi,25-34,New,7,343.52,7.02,Meme Marketing,0,0,Personal Care,1
2058,Bangalore,18-24,Returning,8,283.75,9.45,Meme Marketing,0,1,Snacks,1
2059,Delhi,25-34,Returning,5,395.51,8.53,Meme Marketing,0,0,Private Label,1
2060,Jaipur,25-34,Returning,5,427.48,10.04,Zepto Pass,1,0,Snacks,1
2061,Mumbai,35-44,New,6,229.19,8.12,Referral,1,0,Household,1
2062,Pune,25-34,Returning,6,502.67,9.74,Meme Marketing,0,1,Household,0
2063,Jaipur,35-44,Returning,11,315.49,8.22,Festival Offer,0,0,Personal Care,1
2064,Surat,18-24,New,8,469.42,8.56,Referral,0,0,Household,0
2065,Bangalore,18-24,New,1,516.87,8.7,Meme Marketing,1,0,Private Label,0
2066,Hyderabad,25-34,New,5,576.85,6.25,Influencer,0,0,Personal Care,1
2067,Hyderabad,25-34,New,7,551.65,8.59,Meme Marketing,1,0,Personal Care,1
2068,Chennai,18-24,Returning,9,618.8,9.64,Referral,1,1,Private Label,1
2069,Delhi,35-44,Returning,9,517.86,7.32,Zepto Pass,1,0,Grocery,1
2070,Bangalore,35-44,Returning,4,440.13,11.67,Festival Offer,1,1,Snacks,1
2071,Chennai,25-34,Returning,11,363.28,8.81,Influencer,0,1,Private Label,1
2072,Bangalore,18-24,Returning,7,405.67,7.86,Referral,1,0,Grocery,1
2073,Surat,35-44,Returning,3,615.54,7.81,Uncle Ji,1,0,Grocery,0
2074,Delhi,25-34,Returning,8,396.26,10.86,Meme Marketing,1,0,Household,1
2075,Jaipur,35-44,New,8,419.38,7.56,Influencer,0,1,Personal Care,1
2076,Jaipur,35-44,Returning,4,597.15,9.25,Zepto Pass,0,0,Personal Care,1
2077,Hyderabad,35-44,Returning,9,392,10.12,Uncle Ji,1,0,Household,1
2078,Jaipur,25-34,New,6,324.62,9.63,Meme Marketing,1,0,Household,1
2079,Jaipur,18-24,Returning,9,555.98,7.96,Influencer,1,0,Personal Care,0
2080,Surat,25-34,Returning,1,320.7,10.06,Festival Offer,1,0,Private Label,0
2081,Mumbai,25-34,Returning,5,468.46,9.03,Referral,1,1,Private Label,1
2082,Hyderabad,35-44,Returning,3,447.46,6.22,Meme Marketing,0,0,Private Label,1
2083,Chennai,18-24,Returning,9,457.89,10.63,Influencer,1,0,Private Label,0
2084,Pune,18-24,Returning,12,129.63,7.88,Meme Marketing,1,1,Household,1
2085,Mumbai,35-44,Returning,12,513.66,8.54,Festival Offer,1,1,Snacks,1
2086,Chennai,35-44,Returning,5,412.86,9.26,Influencer,1,0,Snacks,0
2087,Delhi,45+,Returning,7,493.95,8,Referral,0,0,Personal Care,1
2088,Mumbai,35-44,Returning,4,480.1,9.94,Meme Marketing,0,0,Snacks,0
2089,Surat,25-34,Returning,7,457.91,7.14,Influencer,1,0,Private Label,1
2090,Chennai,25-34,Returning,5,372.34,7.94,Uncle Ji,0,0,Household,1
2091,Delhi,35-44,Returning,3,373.66,10.64,Zepto Pass,1,0,Private Label,1
2092,Hyderabad,25-34,New,4,413.48,8.84,Festival Offer,1,0,Grocery,1
2093,Pune,25-34,New,6,440.58,7.21,Influencer,0,1,Household,1
2094,Delhi,18-24,New,8,369.12,8.92,Influencer,1,0,Grocery,1
2095,Jaipur,25-34,Returning,2,533.15,9.4,Influencer,0,0,Grocery,1
2096,Bangalore,35-44,New,10,380.66,6.42,Meme Marketing,1,1,Personal Care,1
2097,Delhi,18-24,New,4,302.42,11.28,Festival Offer,0,1,Grocery,1
2098,Delhi,18-24,Returning,9,491.43,11.48,Zepto Pass,1,0,Snacks,0
2099,Pune,25-34,New,7,645.74,8.98,Festival Offer,1,0,Snacks,1
2100,Bangalore,18-24,Returning,2,279.89,8.5,Meme Marketing,1,1,Grocery,0
2101,Jaipur,18-24,New,2,404.96,8.83,Influencer,1,0,Personal Care,1
2102,Chennai,25-34,Returning,6,547.67,10.14,Festival Offer,1,1,Grocery,0
2103,Chennai,45+,Returning,8,488.38,9.48,Influencer,1,1,Household,0
2104,Delhi,25-34,Returning,3,494.55,9.16,Zepto Pass,1,0,Household,1
2105,Surat,18-24,Returning,5,423.66,10.87,Uncle Ji,1,1,Household,1
2106,Surat,18-24,Returning,3,120,10.5,Meme Marketing,1,1,Household,1
2107,Bangalore,25-34,New,5,450.94,7.36,Uncle Ji,0,1,Grocery,1
2108,Bangalore,25-34,New,2,464.82,10.13,Festival Offer,1,0,Private Label,1
2109,Jaipur,35-44,New,6,555.1,10.53,Influencer,0,1,Private Label,0
2110,Pune,25-34,Returning,9,329.88,9.22,Influencer,0,1,Household,0
2111,Hyderabad,35-44,Returning,7,621.94,9.7,Referral,0,1,Personal Care,1
2112,Chennai,18-24,Returning,5,382.75,8.34,Referral,0,1,Personal Care,0
2113,Pune,25-34,New,10,362.08,6.99,Uncle Ji,1,0,Grocery,1
2114,Mumbai,18-24,Returning,3,333.51,11.63,Referral,0,0,Private Label,0
2115,Chennai,45+,Returning,4,545.56,6.79,Festival Offer,1,0,Grocery,0
2116,Pune,25-34,Returning,7,288.48,11.32,Zepto Pass,1,0,Snacks,0
2117,Chennai,25-34,Returning,6,495.83,8.7,Festival Offer,1,0,Household,1
2118,Hyderabad,18-24,New,4,323.09,10.67,Uncle Ji,1,0,Snacks,0
2119,Mumbai,18-24,Returning,2,414.7,8.83,Festival Offer,0,0,Snacks,0
2120,Surat,25-34,Returning,9,237.04,10.21,Referral,1,1,Personal Care,1
2121,Surat,18-24,New,1,514.25,9.47,Referral,1,1,Private Label,0
2122,Hyderabad,25-34,New,7,402,7.8,Zepto Pass,0,1,Household,1
2123,Jaipur,18-24,Returning,5,486.89,9,Festival Offer,0,0,Grocery,1
2124,Mumbai,25-34,Returning,9,398.53,8.59,Zepto Pass,0,0,Household,0
2125,Delhi,35-44,Returning,5,483.33,9.76,Uncle Ji,0,0,Grocery,1
2126,Pune,35-44,New,6,414.47,9.01,Meme Marketing,1,1,Grocery,1
2127,Mumbai,35-44,Returning,4,508.88,9.23,Festival Offer,0,1,Private Label,1
2128,Jaipur,18-24,Returning,6,484.05,7.26,Festival Offer,1,0,Snacks,0
2129,Jaipur,18-24,Returning,2,443.55,6.88,Zepto Pass,1,1,Grocery,0
2130,Hyderabad,25-34,Returning,4,311.98,8.91,Referral,0,1,Private Label,1
2131,Chennai,25-34,New,8,367.51,9.07,Uncle Ji,1,1,Snacks,0
2132,Mumbai,25-34,Returning,8,327.33,7.22,Meme Marketing,0,0,Snacks,1
2133,Pune,18-24,Returning,6,591.44,9.66,Festival Offer,0,0,Household,1
2134,Mumbai,18-24,Returning,6,513.64,9.72,Uncle Ji,1,0,Household,0
2135,Bangalore,18-24,Returning,6,424.53,9.03,Referral,0,0,Household,1
2136,Chennai,35-44,Returning,7,352.54,8.82,Meme Marketing,0,0,Personal Care,0
2137,Pune,18-24,Returning,9,325.23,6.9,Meme Marketing,0,0,Snacks,0
2138,Surat,25-34,Returning,5,434.7,6.87,Zepto Pass,1,0,Personal Care,1
2139,Pune,18-24,Returning,10,641.19,9.39,Influencer,1,0,Household,0
2140,Delhi,25-34,Returning,5,420.71,7.56,Referral,1,0,Private Label,1
2141,Hyderabad,25-34,Returning,4,564.23,7.66,Influencer,1,0,Household,1
2142,Delhi,35-44,Returning,10,453.08,9.22,Referral,0,0,Grocery,1
2143,Pune,35-44,Returning,4,487.51,11.86,Uncle Ji,0,0,Private Label,1
2144,Chennai,25-34,New,6,362.89,8.2,Influencer,0,1,Private Label,0
2145,Mumbai,45+,Returning,7,396.35,11.88,Festival Offer,1,1,Snacks,1
2146,Surat,45+,New,8,320.3,8.69,Festival Offer,1,0,Personal Care,1
2147,Mumbai,35-44,Returning,4,456.55,9.65,Festival Offer,0,0,Grocery,0
2148,Chennai,35-44,New,6,390.79,10.24,Meme Marketing,0,1,Private Label,0
2149,Pune,18-24,Returning,2,463.19,10.35,Zepto Pass,0,1,Personal Care,1
2150,Jaipur,25-34,Returning,9,301.77,9.31,Referral,1,0,Personal Care,0
2151,Mumbai,18-24,Returning,6,474.69,8.46,Zepto Pass,1,1,Grocery,1
2152,Jaipur,18-24,Returning,3,440.27,10.04,Referral,0,0,Grocery,1
2153,Mumbai,45+,New,7,436.42,9.44,Festival Offer,0,1,Household,0
2154,Mumbai,25-34,Returning,7,466.73,8.15,Meme Marketing,0,1,Household,1
2155,Surat,35-44,New,6,391.49,10.91,Meme Marketing,1,0,Private Label,1
2156,Hyderabad,35-44,Returning,7,876.81,9.49,Meme Marketing,1,1,Private Label,0
2157,Hyderabad,35-44,Returning,5,476.21,7.68,Meme Marketing,0,0,Private Label,1
2158,Bangalore,45+,Returning,8,432.61,7.5,Meme Marketing,0,0,Household,0
2159,Delhi,18-24,New,4,509.04,11.74,Festival Offer,0,0,Private Label,1
2160,Chennai,18-24,New,1,357.45,8.06,Zepto Pass,1,1,Private Label,1
2161,Chennai,25-34,Returning,6,353.48,9.93,Uncle Ji,1,0,Household,1
2162,Chennai,18-24,Returning,3,516.04,9.37,Influencer,1,1,Household,0
2163,Bangalore,18-24,Returning,6,526.7,9.88,Zepto Pass,1,1,Private Label,1
2164,Hyderabad,25-34,Returning,10,563.01,11.67,Festival Offer,0,0,Private Label,1
2165,Pune,35-44,Returning,2,248.98,10.3,Influencer,1,0,Personal Care,1
2166,Jaipur,25-34,New,6,404.83,10.05,Uncle Ji,0,0,Snacks,0
2167,Surat,25-34,Returning,6,459.56,8.5,Referral,0,1,Household,1
2168,Jaipur,25-34,Returning,4,506.44,7.8,Uncle Ji,1,1,Snacks,1
2169,Pune,18-24,New,5,483.19,12.43,Uncle Ji,1,0,Household,1
2170,Surat,18-24,Returning,5,317.87,8.74,Festival Offer,1,1,Personal Care,0
2171,Bangalore,35-44,New,7,481.77,8.64,Referral,1,0,Snacks,0
2172,Pune,25-34,Returning,9,458.55,9.23,Influencer,1,0,Personal Care,0
2173,Chennai,35-44,New,4,458.22,9.09,Meme Marketing,0,0,Grocery,0
2174,Delhi,18-24,Returning,5,288.43,11.19,Referral,1,1,Snacks,0
2175,Mumbai,35-44,New,6,307.86,9.61,Referral,1,1,Snacks,1
2176,Jaipur,25-34,Returning,2,637.47,6.84,Uncle Ji,1,1,Snacks,1
2177,Hyderabad,25-34,Returning,8,538.33,7.81,Referral,1,0,Grocery,0
2178,Hyderabad,25-34,Returning,2,412.44,8.82,Zepto Pass,1,1,Grocery,1
2179,Bangalore,35-44,Returning,5,414.49,10.34,Meme Marketing,1,0,Personal Care,0
2180,Surat,25-34,Returning,12,686.74,6.52,Uncle Ji,0,0,Grocery,1
2181,Hyderabad,25-34,New,7,425.44,9.54,Influencer,1,0,Household,0
2182,Chennai,45+,New,5,405.99,9.9,Influencer,1,0,Private Label,0
2183,Jaipur,35-44,New,6,324.79,10.12,Influencer,0,1,Snacks,0
2184,Pune,25-34,Returning,9,391.96,8.68,Influencer,1,0,Personal Care,1
2185,Chennai,35-44,Returning,1,218.06,10.37,Influencer,0,1,Personal Care,1
2186,Bangalore,25-34,Returning,9,482.5,7.58,Uncle Ji,0,0,Personal Care,1
2187,Chennai,18-24,Returning,7,571.11,10.22,Zepto Pass,1,0,Personal Care,1
2188,Pune,25-34,New,4,572.45,8.71,Zepto Pass,1,0,Snacks,1
2189,Delhi,45+,New,3,335.7,8.86,Influencer,0,0,Personal Care,1
2190,Bangalore,45+,New,9,144.64,8.85,Zepto Pass,1,1,Snacks,1
2191,Delhi,25-34,Returning,4,460.71,9.78,Meme Marketing,1,0,Personal Care,0
2192,Mumbai,25-34,New,4,578.24,7.14,Zepto Pass,1,1,Personal Care,0
2193,Delhi,18-24,New,8,227.5,10.13,Referral,1,0,Private Label,1
2194,Mumbai,45+,Returning,6,375.17,10.11,Influencer,1,0,Household,1
2195,Mumbai,45+,Returning,12,462.89,8.35,Referral,1,0,Grocery,0
2196,Delhi,25-34,New,7,319.07,8.8,Referral,1,1,Grocery,1
2197,Bangalore,35-44,New,7,212.62,7.51,Influencer,0,0,Grocery,0
2198,Surat,35-44,New,9,330.75,7.06,Festival Offer,0,1,Household,1
2199,Pune,25-34,Returning,3,351.71,9.1,Uncle Ji,0,0,Snacks,0
2200,Chennai,18-24,Returning,5,193.66,9.11,Festival Offer,1,0,Grocery,0
2201,Chennai,25-34,New,4,548.59,8.29,Zepto Pass,0,1,Grocery,1
2202,Pune,25-34,New,3,606.47,6.93,Festival Offer,0,0,Grocery,1
2203,Jaipur,25-34,Returning,10,423.55,9.49,Meme Marketing,1,0,Snacks,1
2204,Jaipur,25-34,Returning,4,507.54,8.26,Festival Offer,1,1,Household,1
2205,Mumbai,45+,New,4,242.5,7.68,Festival Offer,1,0,Household,1
2206,Mumbai,18-24,Returning,11,403.01,10.71,Uncle Ji,0,0,Snacks,1
2207,Bangalore,25-34,New,6,350.53,7.34,Meme Marketing,0,0,Private Label,0
2208,Hyderabad,25-34,Returning,6,469.39,9.64,Festival Offer,0,0,Personal Care,0
2209,Delhi,25-34,Returning,1,120,6.55,Influencer,0,0,Snacks,1
2210,Mumbai,25-34,Returning,2,383.51,6.65,Zepto Pass,0,0,Personal Care,1
2211,Chennai,18-24,Returning,2,495.41,9.52,Festival Offer,0,1,Household,1
2212,Bangalore,18-24,Returning,6,448.58,8.3,Uncle Ji,0,0,Personal Care,0
2213,Delhi,25-34,Returning,4,513.95,7.05,Influencer,1,1,Grocery,1
2214,Bangalore,25-34,Returning,6,348.19,10.22,Uncle Ji,0,0,Personal Care,1
2215,Delhi,18-24,Returning,10,120,9.36,Referral,0,0,Personal Care,1
2216,Delhi,35-44,Returning,6,551.87,5.61,Festival Offer,1,0,Household,1
2217,Pune,25-34,Returning,5,511.1,10.24,Zepto Pass,1,1,Private Label,1
2218,Mumbai,25-34,New,9,608.25,7.2,Zepto Pass,1,1,Personal Care,1
2219,Surat,35-44,Returning,5,428.91,6.24,Influencer,1,0,Household,0
2220,Bangalore,18-24,Returning,4,469.95,7.57,Influencer,1,0,Grocery,1
2221,Surat,18-24,Returning,7,699.51,8.74,Influencer,1,1,Personal Care,0
2222,Bangalore,35-44,New,8,197.88,8.92,Zepto Pass,1,1,Personal Care,1
2223,Pune,25-34,Returning,2,473.36,6.35,Festival Offer,1,1,Grocery,0
2224,Chennai,25-34,Returning,3,566.13,6.68,Referral,0,0,Snacks,1
2225,Surat,35-44,New,8,445.51,7.66,Zepto Pass,1,1,Private Label,1
2226,Chennai,35-44,Returning,6,427.96,7.75,Influencer,1,1,Grocery,1
2227,Jaipur,45+,New,5,241.97,9.94,Meme Marketing,1,0,Grocery,1
2228,Mumbai,25-34,New,5,596.07,8.18,Festival Offer,1,0,Grocery,0
2229,Mumbai,25-34,Returning,2,548.27,9.91,Referral,1,0,Snacks,0
2230,Hyderabad,25-34,Returning,7,573.91,10.44,Zepto Pass,1,0,Grocery,1
2231,Pune,18-24,Returning,4,417.41,9.63,Meme Marketing,1,1,Snacks,1
2232,Chennai,25-34,New,12,381.51,4.19,Festival Offer,0,1,Private Label,1
2233,Delhi,18-24,Returning,7,419.2,8.34,Referral,0,0,Snacks,1
2234,Bangalore,45+,New,10,623.92,8.55,Zepto Pass,1,0,Private Label,0
2235,Mumbai,25-34,New,6,388.76,8.72,Festival Offer,1,1,Private Label,0
2236,Surat,25-34,New,9,597.83,5.68,Festival Offer,0,0,Private Label,0
2237,Bangalore,25-34,Returning,6,402.35,7.65,Influencer,1,0,Household,1
2238,Bangalore,18-24,Returning,11,317.13,6.76,Zepto Pass,1,0,Private Label,1
2239,Hyderabad,18-24,Returning,9,170.73,7.41,Festival Offer,0,0,Snacks,1
2240,Chennai,25-34,Returning,6,488.9,8.41,Referral,1,0,Household,1
2241,Mumbai,18-24,New,10,512.17,7.69,Influencer,1,1,Grocery,1
2242,Bangalore,25-34,Returning,5,281.94,7.52,Festival Offer,1,0,Grocery,1
2243,Mumbai,35-44,Returning,7,597.22,8.5,Uncle Ji,1,1,Personal Care,0
2244,Delhi,35-44,Returning,7,254.23,8.06,Meme Marketing,0,1,Private Label,1
2245,Hyderabad,25-34,New,8,505.01,9.1,Festival Offer,1,1,Personal Care,1
2246,Delhi,18-24,Returning,2,510.9,8.17,Influencer,1,0,Private Label,1
2247,Mumbai,35-44,Returning,8,548.78,6.45,Influencer,1,0,Private Label,1
2248,Jaipur,35-44,Returning,8,183.5,7.25,Referral,0,1,Snacks,1
2249,Surat,18-24,Returning,6,548.02,8.31,Festival Offer,1,1,Snacks,1
2250,Mumbai,35-44,New,4,402.62,8.13,Festival Offer,1,0,Grocery,0
2251,Chennai,18-24,Returning,4,379.16,6.68,Referral,0,0,Household,1
2252,Bangalore,35-44,New,10,519,9.81,Meme Marketing,1,0,Grocery,1
2253,Bangalore,45+,Returning,7,535.28,9.27,Referral,0,0,Private Label,1
2254,Delhi,18-24,Returning,5,181.36,7.9,Influencer,1,0,Household,0
2255,Surat,35-44,New,6,265.23,8.55,Meme Marketing,1,1,Personal Care,0
2256,Hyderabad,25-34,Returning,10,563.91,7.19,Meme Marketing,1,0,Private Label,1
2257,Jaipur,45+,Returning,8,477,10.08,Zepto Pass,1,0,Snacks,1
2258,Pune,25-34,New,5,441.81,11.9,Influencer,1,1,Grocery,1
2259,Surat,35-44,Returning,4,301.72,7.83,Influencer,1,0,Grocery,1
2260,Bangalore,18-24,New,5,472.66,10.64,Referral,0,1,Personal Care,1
2261,Chennai,25-34,Returning,10,566.27,7.51,Influencer,1,0,Grocery,0
2262,Surat,18-24,Returning,4,698.15,8,Festival Offer,1,1,Grocery,0
2263,Delhi,45+,Returning,4,377.5,10.95,Referral,0,0,Household,1
2264,Delhi,35-44,Returning,4,525.25,8.62,Influencer,0,1,Private Label,0
2265,Pune,35-44,Returning,6,642.59,9.83,Festival Offer,1,0,Household,1
2266,Chennai,45+,Returning,9,246.16,8.4,Zepto Pass,0,0,Household,1
2267,Hyderabad,18-24,New,7,635.9,6.1,Influencer,0,0,Grocery,1
2268,Surat,25-34,Returning,8,444.08,12.31,Zepto Pass,1,0,Private Label,0
2269,Chennai,18-24,Returning,9,428.98,8.47,Influencer,1,0,Grocery,0
2270,Hyderabad,18-24,New,4,354.99,9.03,Influencer,1,1,Grocery,0
2271,Chennai,18-24,Returning,3,376.33,7.7,Uncle Ji,0,0,Household,1
2272,Chennai,25-34,Returning,4,330.6,9.97,Festival Offer,1,1,Snacks,0
2273,Mumbai,18-24,Returning,11,305.64,9.86,Influencer,1,0,Snacks,1
2274,Delhi,18-24,New,13,473.95,6.46,Zepto Pass,1,1,Household,1
2275,Surat,18-24,New,4,553.52,9.06,Meme Marketing,0,0,Household,1
2276,Chennai,18-24,New,7,294.27,10.12,Zepto Pass,1,1,Grocery,1
2277,Surat,45+,Returning,6,336.58,10.6,Festival Offer,1,0,Private Label,1
2278,Pune,35-44,New,7,450.76,9.77,Influencer,1,0,Grocery,1
2279,Chennai,45+,Returning,8,286.26,9.9,Referral,1,0,Grocery,1
2280,Bangalore,25-34,New,4,449.3,7.99,Uncle Ji,0,1,Personal Care,0
2281,Delhi,18-24,Returning,10,387.64,6.96,Referral,1,1,Grocery,1
2282,Bangalore,35-44,Returning,3,223.45,8.33,Uncle Ji,1,1,Private Label,0
2283,Surat,25-34,Returning,8,476.6,6.92,Uncle Ji,1,0,Grocery,0
2284,Surat,18-24,New,9,352.68,7.69,Referral,0,1,Household,0
2285,Delhi,18-24,Returning,4,543.01,7.67,Festival Offer,1,1,Private Label,0
2286,Surat,18-24,New,9,396.54,7.39,Influencer,1,0,Household,0
